Year,TRI Facility ID,Facility Name,Street Address,City,County,ST,ZIP,Latitude,Longitude,Primary NAICS,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,Parent Company Name,Parent Company DB Number,Doc_Ctrl_Num,Chemical,CAS #/Compound ID,Congener Number,Congener CAS#,Congener,Clean Air Act Chemical,Classification,Metal,Metal Category,Carcinogen,Form Type,Unit of Measure,5.1 Fugitive Air,5.2 Stack Air,5.3 Water,5.4.1 Underground Class I,5.4.2 Underground Class II-V,5.5.1A RCRA C Landfills,5.5.1B Other Landfills,5.5.2 Land Treatment,5.5.3A RCRA C Surface Impoundment,5.5.3B Other Surface Impoundment,5.5.4 Other Disposal,On-site Release Total,6.1 POTW,6.2 M10,6.2 M41,6.2 M62,6.2 M81,6.2 M82,6.2 M66,6.2 M67,6.2 M64,6.2 M65,6.2 M73,6.2 M79,6.2 M90,6.2 M94,6.2 M99,Off-Site Release Total,6.2 M20,6.2 M24,6.2 M26,6.2 M28,6.2 M93,Off-Site Recycled Total,6.2 M56,6.2 M92,Off-Site Recovery Total,6.2 M40,6.2 M50,6.2 M54,6.2 M61,6.2 M69,6.2 M95,Off-Site Treated Total,Total Off-site Managed,Total Releases,8.1a On-site Contained Releases,8.1b On-site Other Releases,8.1c Off-site Contained Releases,8.1d Off-site Other Releases,8.2 Energy Recovery On-site,8.3 Energy Recovery Off-site,8.4 Recycling On-Site,8.5 Recycling Off-Site,8.6 Treatment On-site,8.7 Treatement Off-site,8.8 One-time Release,20251105,KLJ
2021,25002LKMMTBOX61,WVA MANUFACTURING LLC,RT 60 E,ALLOY,FAYETTE,WV,25002,38.137103,-81.274358,331110,,,,,,FERROGLOBE USA INC,,1321219671536,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0003789,0.0070372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074161,0.0,0.0,0,0,0.0,0,0.0,0,0.056729,0.0,0.0,0.0,0.0,0.0,0.0,0.056729,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0074161,0.056729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2021,25213JHNMS1530W,AMERICAN ELECTRIC POWER AMOS PLANT,1530 WINFIELD RD,WINFIELD,PUTNAM,WV,25213,38.459749,-81.854531,221112,,,,,,AMERICAN ELECTRIC POWER,6979868.0,1321220492033,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.0444951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0444951,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0444951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2021,25265MNTNRRTE33,MOUNTAINEER PLANT,1347 GRAHAM STATION RD,NEW HAVEN,MASON,WV,25265,38.977493,-81.937108,221112,,,,,,AMERICAN ELECTRIC POWER,6979868.0,1321220492680,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.0250677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250677,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0250677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2021,25401CPTLCSOUTH,ARGOS USA - MARTINSBURG,1826 S QUEEN ST,MARTINSBURG,BERKELEY,WV,25401,39.434879,-77.977911,327310,,,,,,SUMMIT MATERIALS LLC,25835321.0,1321219914304,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.0122189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122189,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0122189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2021,26041KMMRPRTE2X,AMERICAN ELECTRIC POWER KAMMER/MITCHELL PLANT,RT # 2,MOUNDSVILLE,MARSHALL,WV,26041,39.822229,-80.818094,221112,,,,,,AMERICAN ELECTRIC POWER,6979868.0,1321220525190,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.0188008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0188008,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0188008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2021,26134PLSNTNO1PO,PLEASANTS POWER STATION,1 POWER STATION BLVD RT 2,WILLOW ISLAND,PLEASANTS,WV,26134,39.36694,-81.29998,221112,,,,,,,,1321220460000,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.0446017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0446017,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0445917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2021,26146LMTCH3816S,REAL ALLOY RECYCLING LLC,283 INDUSTRIAL PARK ROAD,FRIENDLY,TYLER,WV,26146,39.462509,-81.110207,331314,,,,,,REAL ALLOY HOLDING LLC,81241043.0,1321219957382,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.1846386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1846386,0.0,0.0,0,0,0.0,0,0.0,0,3.4815123,0.0,0.0,0.0,0.0,0.0,0.0,3.4815123,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.013014,0.0,0.0,0.0,0.0,0.0,0.013014,0.013014,0,0.0,0.1846386,3.4815123,0.0,0.0,0.0,0.0,0.0,0.0,0.013014,0,,
2021,26155MBYCRSTATE,COVESTRO,17595 ENERGY RD,PROCTOR,MARSHALL,WV,26055,39.719477,-80.827317,325110,325199.0,325211.0,,,,COVESTRO LLC,112118117.0,1321220472563,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.0003513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003513,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0003513,0.0,0.0,0.0,0.0,0.0,0.0,0.0006089,0.0,0,,
2021,26155PPGNDSTATE,WESTLAKE NATRIUM LLC,15696 ENERGY RD,PROCTOR,MARSHALL,WV,26055,39.747206,-80.851833,325180,,,,,,WESTLAKE CORP,783918485.0,1321219700491,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.0,0.0822613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0822613,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0822613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2021,26164PCHNYROUTE,CONSTELLIUM ROLLED PRODUCTS RAVENSWOOD LLC,RT 2 S,RAVENSWOOD,JACKSON,WV,26164,38.919564,-81.841412,331315,,,,,,,,1321220466421,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0007406,0.0313572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0320978,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0320979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2021,26366HRRSNRTE20,HARRISON POWER STATION,RT 20,HAYWOOD,HARRISON,WV,26366,39.384574,-80.33152,221112,,,,,,FIRSTENERGY CORP,799249461.0,1321219643057,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.0660107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0660107,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0660107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2021,26541FRTMRRTE53,FORT MARTIN POWER STATION,RT 53,MAIDSVILLE,MONONGALIA,WV,26541,39.7107,-79.9275,221112,,,,,,FIRSTENERGY CORP,799249461.0,1321219643196,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.0326517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0326517,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0326517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2021,2654WLNGVW1375F,LONGVIEW POWER,1375 FORT MARTIN RD,MAIDSVILLE,MONONGALIA,WV,26541,39.702915,-79.952536,221112,,,,,,MOUNTAIN STATE ENERGY HOLDINGS LLC,79115748.0,1321220352912,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.1082286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1082286,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1082286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2021,26627WYRHSUSHWY,WEYERHAEUSER NR CO - SUTTON OSB,3601 GAULEY TURNPIKE,HEATERS,BRAXTON,WV,26627,38.761713,-80.655592,321219,,,,,,WEYERHAEUSER CO,828789524.0,1321219691122,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.0002384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002384,0.0,0.0,0,0,0.0,0,0.0,0,0.0174608,0.0,0.0,0.0,0.0,0.0,0.0,0.0174608,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0002384,0.0174608,0.0,0.0,0.0,0.0,0.0,0.0008003,0.0,0,,
2021,26739MTSTRHC76B,MOUNT STORM POWER STATION,436 DOMINION BLVD,MOUNT STORM,GRANT,WV,26739,39.200465,-79.264781,221112,,,,,,DOMINION ENERGY INC,101715035.0,1321220241172,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.0078282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078282,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0078282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2021,27052DKNRGPINEH,DUKE ENERGY CAROLINAS LLC - BELEWS CREEK STEAM STATION,3195 PINE HALL RD,WALNUT COVE,STOKES,NC,27052,36.281338,-80.059438,221112,,,,,,DUKE ENERGY CORP,6996052.0,1321219847744,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.0525381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525381,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0525381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2021,27107CRNPR4501O,INGREDION INC - WINSTON SALEM PLANT,4501 OVERDALE RD,WINSTON SALEM,FORSYTH,NC,27107,36.032491,-80.228696,311221,,,,,,INGREDION INC,4811423.0,1321220045506,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.1269567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1269567,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1269567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2021,27253NWSTH448MT,CANFOR SOUTHERN PINE - GRAHAM PLANT,4408 MT. HERMON-ROCK CREEK RD,GRAHAM,ALAMANCE,NC,27253,36.000833,-79.405,321113,,,,,,CANFOR SOUTHERN PINE INC,55284368.0,1321219792835,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.0100253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100253,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0100253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2021,27343RXBRS1700D,DUKE ENERGY PROGRESS LLC - ROXBORO STEAM ELECTRIC PLANT,1700 DUNNAWAY RD,SEMORA,PERSON,NC,27343,36.4833,-79.0731,221112,,,,,,DUKE ENERGY CORP,6996052.0,1321219848177,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.0352411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0352411,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0352411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2021,27565CRTNT200CE,CERTAINTEED CORP.,200 CERTAINTEED RD,OXFORD,GRANVILLE,NC,27565,36.293789,-78.615014,324122,,,,,,SAINT-GOBAIN CORP,879321644.0,1321220584181,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.0429263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0429263,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0429263,0.0,0.0,0.0,0.0,0.0,0.0,0.1718191,0.0,0,,
2021,27573CGNTR331AL,CPI USA NORTH CAROLINA LLC,331 ALLIE CLAY RD,ROXBORO,PERSON,NC,27573,36.43286,-78.96017,221112,221117.0,,,,,,,1321219849318,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.0286189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286189,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0286189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2021,27573MYLCT10660,DUKE ENERGY PROGRESS LLC-MAYO ELECTRIC GENERATING PLANT,10660 BOSTON RD,ROXBORO,PERSON,NC,27574,36.5278,-78.8917,221112,,,,,,DUKE ENERGY CORP,6996052.0,1321219848696,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.0100878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100878,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0100878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2021,27806TXSGLHIGHW,PCS PHOSPHATE CO INC,1530 NC HWY 306 S,AURORA,BEAUFORT,NC,27806,35.37745,-76.778816,325312,212392.0,325180.0,,,,NUTRIEN US TOPCO LLC,119290213.0,1321220110718,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.0049147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049147,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0049147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2021,27870CHMPNNORTH,WESTROCK KRAFT PAPER LLC,100 GASTON RD,ROANOKE RAPIDS,HALIFAX,NC,27870,36.476037,-77.643173,322121,322110.0,322130.0,,,,SMURFIT WESTROCK U.S. HOLDING CO,,1321219976762,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.0072919,0.0,0.0,0.0,0.0,0.0004398,0.0,0.0,0.0,0.0,0.0077317,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0004398,0.0072919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2021,27922NCRST1505R,NUCOR STEEL HERTFORD COUNTY,1505 RIVER RD,COFIELD,HERTFORD,NC,27922,36.355216,-76.81115,331110,,,,,,NUCOR CORP,3446796.0,1321219762402,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.2,0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0,,
2021,27962WYRHSTROWB,DOMTAR PAPER CO LLC-PLYMOUTH MILL,TROWBRIDGE RD,PLYMOUTH,MARTIN,NC,27962,35.861716,-76.779683,322110,,,,,,DOMTAR CORP,43875042.0,1321219951959,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.0588543,0.0487681,0.0,0.0,0.0,0.000887,0.0,0.0,0.0,0.0,0.1085094,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.000887,0.1076224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2021,28024DKNRGDUKEP,DUKE ENERGY CAROLINAS LLC - ROGERS ENERGY COMPLEX,573 DUKE POWER RD,MOORESBORO,RUTHERFORD,NC,28114,35.217222,-81.761111,221112,,,,,,DUKE ENERGY CORP,6996052.0,1321219951264,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.0139043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139043,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0139043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2021,28213FLRDSHWY11,GERDAU LONG STEEL NA-CHARLOTTE MILL,6601 LAKEVIEW RD,CHARLOTTE,MECKLENBURG,NC,28269,35.33902,-80.82926,331110,,,,,,GERDAU USA INC,194081451.0,1321220357762,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2021,28451GNRLWHIGHW,CAROLINA POLE LELAND,1901 WOOD TREATMENT RD,LELAND,BRUNSWICK,NC,28451,34.2504,-78.07447,321114,,,,,,KOPPERS UTILITY & INDUSTRIAL PRODUCTS,3347150.0,1321219707938,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.0006973,0.0006262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013235,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1129975,0.0,0.0,0.0,0.0,0.1129975,0.1129975,0,0.0,0.0013235,0.0,0.0,0.0,0.0,0.5591019,0.0,0.1840215,0.1129975,0,,
2021,28456FDRLPRIEGE,INTERNATIONAL PAPER RIEGELWOOD MILL,865 JOHN L.RIEGEL RD,RIEGELWOOD,COLUMBUS,NC,28456,34.3522,-78.2125,322110,322121.0,,,,,INTERNATIONAL PAPER CO,1316561.0,1321219865755,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.0140298,0.008508,0.0,0.0,0.0,0.0665668,0.0,0.0,0.0,0.0,0.0891046,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0665668,0.0225379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2021,28461CGNTR1281C,CPI USA NORTH CAROLINA LLC,1281 POWERHOUSE DR,SOUTHPORT,BRUNSWICK,NC,28461,33.94303,-78.009397,221112,221117.0,,,,,,,1321219931488,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.0478415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0478415,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0478415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2021,28560WYRHSSTREE,INTERNATIONAL PAPER- NEW BERN MILL,1785 WEYERHAEUSER RD,VANCEBORO,CRAVEN,NC,28586,35.212247,-77.114823,322110,,,,,,INTERNATIONAL PAPER CO,1316561.0,1321219984921,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0.0,0.0051971,0.0022023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073994,0.0,0.0,0,0,0.0,0,0.0,0,0.029581,0.0,0.0,0.0,0.0,0.0,0.0,0.029581,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0073994,0.029581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
